accuracy;loss;val_accuracy;val_loss
0.8716852068901062;0.33223259449005127;0.9044368863105774;0.2871992290019989
0.8665525913238525;0.32707053422927856;0.9044368863105774;0.2868037223815918
0.8579983115196228;0.3187007009983063;0.9044368863105774;0.2864435017108917
0.8639863133430481;0.32460087537765503;0.9044368863105774;0.2860110402107239
0.8511548042297363;0.3327729403972626;0.9044368863105774;0.2856524586677551
0.8571428656578064;0.3267372250556946;0.9044368863105774;0.2853686213493347
0.8699743151664734;0.3224196135997772;0.9044368863105774;0.28493013978004456
0.8725406527519226;0.32241547107696533;0.9044368863105774;0.2845451533794403
0.8588536977767944;0.32652536034584045;0.9044368863105774;0.2842872142791748
0.8725406527519226;0.3196648061275482;0.9044368863105774;0.2838508188724518
0.8605645895004272;0.32268261909484863;0.9044368863105774;0.283439040184021
0.8579983115196228;0.3218177556991577;0.9044368863105774;0.2831234335899353
0.8691189289093018;0.321572870016098;0.9044368863105774;0.2827262878417969
0.8716852068901062;0.320553719997406;0.9044368863105774;0.28239181637763977
0.8443113565444946;0.33577340841293335;0.9044368863105774;0.2822045683860779
0.8648417592048645;0.3151828646659851;0.9044368863105774;0.28180477023124695
0.8622754216194153;0.3246179521083832;0.9044368863105774;0.2815006375312805
0.8571428656578064;0.3183557987213135;0.9044368863105774;0.2811341881752014
0.85628741979599;0.32036513090133667;0.9044368863105774;0.2808274030685425
0.8708297610282898;0.3201967775821686;0.9044368863105774;0.2804909646511078
0.867408037185669;0.3191080391407013;0.9044368863105774;0.2802162170410156
0.8716852068901062;0.32142674922943115;0.9044368863105774;0.2798471450805664
0.8597091436386108;0.3309471905231476;0.9044368863105774;0.2795787751674652
0.8597091436386108;0.3218194842338562;0.9044368863105774;0.2792516052722931
0.8631308674812317;0.31250855326652527;0.9044368863105774;0.27894118428230286
0.867408037185669;0.32013481855392456;0.9044368863105774;0.2785741984844208
0.8656972050666809;0.311739444732666;0.9044368863105774;0.2782663106918335
0.8716852068901062;0.31923913955688477;0.9044368863105774;0.2779777944087982
0.8810949325561523;0.3081221282482147;0.9044368863105774;0.2775525152683258
0.8648417592048645;0.3163558542728424;0.9044368863105774;0.2772345244884491
0.8494439721107483;0.3238913118839264;0.9044368863105774;0.2770657539367676
0.8579983115196228;0.3273494839668274;0.9044368863105774;0.27685147523880005
0.8511548042297363;0.3239542841911316;0.9044368863105774;0.2766629159450531
0.8588536977767944;0.31231704354286194;0.9044368863105774;0.27634838223457336
0.8605645895004272;0.31459230184555054;0.9044368863105774;0.2760831415653229
0.8656972050666809;0.32052358984947205;0.9044368863105774;0.2758423388004303
0.8682634830474854;0.31676337122917175;0.9044368863105774;0.27550914883613586
0.8733960390090942;0.3116164207458496;0.9044368863105774;0.27512577176094055
0.854576587677002;0.31724536418914795;0.9044368863105774;0.27481749653816223
0.8520102500915527;0.3183315396308899;0.9044368863105774;0.2746104896068573
0.8656972050666809;0.31337177753448486;0.9044368863105774;0.274257630109787
0.8691189289093018;0.3118278384208679;0.9044368863105774;0.27395641803741455
0.867408037185669;0.3113047182559967;0.9044368863105774;0.2736031115055084
0.854576587677002;0.3145275413990021;0.9044368863105774;0.27334120869636536
0.8665525913238525;0.3151167333126068;0.9044368863105774;0.2729640305042267
0.8631308674812317;0.31260454654693604;0.9044368863105774;0.27272531390190125
0.8733960390090942;0.3058454394340515;0.9044368863105774;0.27239951491355896
0.8742514848709106;0.3064632713794708;0.9044368863105774;0.2719883918762207
0.8656972050666809;0.306638240814209;0.9044368863105774;0.2717311978340149
0.845166802406311;0.3127938210964203;0.9044368863105774;0.2714845538139343
0.867408037185669;0.3074090778827667;0.9078498482704163;0.27122700214385986
0.8691189289093018;0.31579798460006714;0.9078498482704163;0.27095070481300354
0.8639863133430481;0.3080481290817261;0.9078498482704163;0.27062416076660156
